"passID";"passTime";"stationID";"vehicleID";"charge"
"AGH3036636";"2021-06-09 07:32:00";"EG10";"JD78PQD35395";1.0
"AGH6377228";"2021-01-02 05:50:00";"KO02";"IX01MVL33676";2.5
"AGI5575860";"2020-10-13 20:27:00";"EG00";"EC02LZC49528";2.8
"AGJ0958667";"2020-06-03 12:25:00";"MR08";"QO68DIC93032";2.5
"AGJ3616781";"2019-06-04 02:35:00";"NE07";"VX68BAR38623";1.5
"AGL7044166";"2021-05-01 03:03:00";"KO04";"WY00MLL63827";1.0
"AGL8658388";"2019-02-04 06:29:00";"NE02";"EV77EDV52985";1.0
"AGM0193667";"2019-05-12 11:03:00";"KO01";"QO77TFN61853";2.2
"AGM3651340";"2021-09-08 10:40:00";"NE15";"IA29IQS63679";1.0
"AGM3814448";"2020-09-07 22:14:00";"AO14";"PE73VJU23485";2.8
"AGN7088889";"2019-06-06 06:44:00";"KO08";"ED51EWW52190";2.8
"AGP0261822";"2021-11-07 09:38:00";"NE12";"JV67MTI17124";2.5
"AGP1567529";"2022-07-02 17:53:00";"EG12";"BI87HYL81972";2.0
"AGP7298908";"2019-03-07 03:55:00";"AO00";"RR73DWB65452";2.8
"AGQ1109355";"2020-02-01 20:06:00";"NE00";"UA13YTK28483";1.5
"AGQ9495345";"2021-04-09 20:46:00";"KO01";"ZY93PCY41868";1.5
"AGR4359033";"2020-11-23 03:31:00";"NE10";"QP02SYE47964";2.8
"AGR9799294";"2020-07-06 13:26:00";"EG06";"XF28DGK65250";1.5
"AGS3588494";"2020-08-09 06:25:00";"MR00";"RR98KQE80731";1.25
"AGS6584771";"2020-09-11 18:17:00";"NE00";"IA29IQS63679";1.0
"AGT1147251";"2020-07-10 01:32:00";"EG02";"WY00MLL63827";3.1
"AGT2678949";"2019-11-11 18:09:00";"EG11";"IN99SEN20660";2.8
"AGT5339587";"2022-02-03 17:03:00";"NE03";"FY47TUN40300";1.0
"AGT5908046";"2023-07-03 07:55:00";"GF00";"SL09NOT64494";2.5
"AGT6541508";"2020-03-08 21:16:00";"AO00";"IW53OQE31439";2.8
"AGU1143380";"2020-01-02 03:16:00";"OO09";"RK48BOP88344";2.8
"AGU5683269";"2021-04-01 06:11:00";"KO02";"IX01MVL33676";2.5
"AGV2045923";"2020-09-08 03:03:00";"AO00";"LG64ARC91224";13.0
"AGV5584471";"2021-01-03 09:28:00";"KO01";"RV87TIY76692";2.5
"AGV7464358";"2020-12-02 15:14:00";"GF00";"DW44ZOO26361";13.0
"AGV9183377";"2019-03-03 04:07:00";"GF00";"IO09FGE68100";2.8
"AGW0054617";"2019-12-30 00:06:00";"GF00";"BY85QGR11636";2.5
"AGW3324475";"2019-10-04 22:56:00";"EG07";"XE59BZM26378";2.5
"AGW5372582";"2021-06-09 01:22:00";"EG06";"VX68BAR38623";2.0
"AGY2983692";"2020-08-04 11:48:00";"GF00";"BY85QGR11636";2.5
"AGZ4177106";"2022-07-10 00:38:00";"EG11";"EC02LZC49528";2.8
"AGZ8808902";"2020-06-04 21:47:00";"OO13";"VJ92OYV94295";2.5
"AHB3273504";"2021-03-01 19:42:00";"AO17";"DP11ENT03275";3.1
"AHB7083867";"2020-11-17 16:51:00";"KO00";"WY00MLL63827";1.0
"AHB7245973";"2021-05-02 06:37:00";"GF00";"MA30QLI76818";2.5
"AHC2524371";"2022-07-01 13:17:00";"OO12";"QX75YWC61835";2.5
"AHD8061293";"2020-03-10 12:09:00";"KO02";"JE65QJK64802";2.5
"AHD8739477";"2021-07-03 01:16:00";"EG08";"EC02LZC49528";2.8
"AHE3039994";"2021-10-31 03:00:00";"OO09";"RK48BOP88344";2.8
"AHE3312657";"2020-09-11 00:49:00";"NE14";"EM54HQI58682";2.8
"AHE3546511";"2021-11-06 09:37:00";"NE15";"IA29IQS63679";1.0
"AHE8243765";"2020-10-03 13:18:00";"MR01";"QO68DIC93032";2.5
"AHF7903746";"2021-10-30 18:55:00";"EG11";"CM15YCB60994";2.0
"AHF9019404";"2022-04-04 21:15:00";"NE03";"PD45WOT56494";2.0
"AHG8670359";"2021-09-02 16:54:00";"GF00";"LM86GYO69819";2.8
"AHH3488083";"2019-01-04 20:24:00";"MR02";"BI87HYL81972";1.0
"AHH4763605";"2020-03-03 09:07:00";"MR03";"XV91YMP27722";2.5
"AHH8505837";"2020-08-03 05:03:00";"GF00";"CK97FAU13897";2.5
"AHH9581958";"2019-10-06 05:14:00";"AO06";"YL27IFD65117";2.0
"AHI0902484";"2020-01-07 12:04:00";"NE08";"MU06LHX94338";1.25
"AHI1440099";"2020-10-09 00:30:00";"EG12";"TV81MAQ99005";2.8
"AHI5251360";"2020-04-08 14:55:00";"NE15";"NZ35XLQ89678";1.5
"AHI7677183";"2019-12-12 03:16:00";"OO06";"RK48BOP88344";2.8
"AHJ4362823";"2020-07-07 07:45:00";"GF00";"JE65QJK64802";2.8
"AHK1950283";"2022-07-03 08:53:00";"EG08";"TV81MAQ99005";2.8
"AHK6507914";"2021-06-03 07:12:00";"GF00";"PF04UCA93312";3.1
"AHL2022414";"2020-04-05 06:32:00";"MR02";"KF48RSD79865";2.8
"AHL3636006";"2021-01-02 13:21:00";"OO02";"JF94VYA88954";2.8
"AHL8477510";"2020-01-04 02:36:00";"OO00";"LC72NRN52084";3.1
"AHM1586929";"2021-05-01 12:22:00";"GF00";"MA30QLI76818";2.5
"AHM4976984";"2021-10-02 03:52:00";"AO12";"PE73VJU23485";2.8
"AHO2735549";"2021-10-05 12:54:00";"AO01";"DP11ENT03275";3.1
"AHO3806044";"2020-10-14 21:21:00";"AO05";"DP11ENT03275";3.1
"AHO7151292";"2021-02-10 09:09:00";"AO01";"JF94VYA88954";2.8
"AHP1028784";"2021-09-10 23:43:00";"KO09";"DO24BCW15511";1.25
"AHQ5076619";"2023-01-09 13:26:00";"KO00";"RV87TIY76692";2.5
"AHS2143982";"2021-02-07 19:27:00";"GF00";"UF84JOS00561";2.8
"AHS3136673";"2022-05-01 13:12:00";"AO12";"BZ76ROL87339";1.0
"AHT0117905";"2021-04-06 06:57:00";"KO04";"KB55KTM48860";2.5
"AHT2298893";"2021-01-02 19:14:00";"AO19";"LG64ARC91224";13.0
"AHT4472851";"2019-09-09 11:55:00";"KO03";"YH66OKD41942";2.8
"AHU5848289";"2021-03-05 23:38:00";"MR07";"EZ65FLV39493";2.8
"AHU6099198";"2020-10-04 12:24:00";"NE00";"BK77KNV91142";3.1
"AHU6282827";"2022-06-08 05:17:00";"AO04";"BZ76ROL87339";1.0
"AHV0560142";"2021-01-08 20:45:00";"MR07";"QN23UHH39091";2.8
"AHV6397849";"2022-11-03 09:16:00";"EG02";"DW44ZOO26361";2.5
"AHW3850337";"2022-10-09 20:05:00";"EG08";"IW53OQE31439";2.8
"AHW5830479";"2019-07-05 23:45:00";"MR05";"HE38BQH01623";2.8
"AHW6746974";"2022-05-03 12:09:00";"MR07";"EZ65FLV39493";2.8
"AHX5811270";"2020-12-04 00:06:00";"NE02";"HR53SRO94328";1.25
"AHY1133256";"2020-04-01 16:11:00";"AO01";"BM25PHF40639";13.0
"AHY1239049";"2021-07-02 19:51:00";"AO00";"OC94ASJ72024";1.0
"AHY5198222";"2020-09-04 12:32:00";"MR06";"HR53SRO94328";2.5
"AHZ1073672";"2021-02-10 01:02:00";"NE13";"PE73VJU23485";1.0
"AIA5561740";"2019-07-07 03:47:00";"NE02";"PD45WOT56494";2.0
"AIB4678839";"2019-12-08 20:01:00";"MR07";"IZ65WAT29135";2.0
"AIB6474847";"2023-01-02 00:46:00";"GF00";"QN12NTR81378";2.8
"AIC0667699";"2021-12-09 21:10:00";"AO12";"HT62RDI04611";2.8
"AIC1120271";"2021-01-08 02:37:00";"KO04";"DO24BCW15511";1.25
"AIC5960000";"2020-11-08 12:27:00";"EG08";"QU94IGC75528";1.25
"AIC7551155";"2022-11-02 17:56:00";"NE07";"QP02SYE47964";2.8
"AIC9996798";"2021-09-08 23:32:00";"NE05";"FY47TUN40300";1.0
"AIE3067315";"2022-01-08 20:12:00";"AO09";"XF28DGK65250";2.8
"AIE3163290";"2021-02-01 20:22:00";"NE13";"QP02SYE47964";2.8
"AIE5591966";"2021-06-04 05:45:00";"MR06";"UA13YTK28483";2.8
"AIF1662158";"2019-04-06 12:08:00";"OO04";"IC95TLY24827";2.0
"AIF2397488";"2019-10-30 14:45:00";"EG09";"CM15YCB60994";2.0
"AIF3169355";"2020-10-05 19:47:00";"EG09";"AT19HLV57173";3.1
"AIF6028365";"2021-02-04 05:40:00";"OO11";"PE73VJU23485";2.5
"AIF9225014";"2021-10-03 00:38:00";"MR04";"RR98KQE80731";1.25
"AIG0127863";"2019-05-08 05:32:00";"GF00";"PF04UCA93312";3.1
"AIG6158934";"2022-03-01 09:31:00";"KO06";"MQ65WJJ60020";2.2
"AIH5990035";"2021-05-04 09:05:00";"NE04";"FY47TUN40300";1.25
"AIH9393300";"2019-02-09 20:13:00";"AO17";"MP14WFM40909";2.8
"AII6993874";"2019-12-13 01:07:00";"MR03";"QO68DIC93032";2.5
"AIJ0191619";"2020-03-04 14:42:00";"OO03";"QR03XCJ37459";2.8
"AIJ9282608";"2020-12-15 03:28:00";"EG03";"CR31GMR97972";1.5
"AIK1344700";"2020-04-01 13:33:00";"OO01";"WG11QVY31890";1.0
"AIK4905311";"2019-10-03 15:15:00";"EG04";"MU06LHX94338";1.5
"AIK9661829";"2021-04-01 19:44:00";"MR06";"KF48RSD79865";2.8
"AIL3757865";"2020-09-03 19:21:00";"NE08";"LG64ARC91224";2.0
"AIM1650004";"2021-01-10 13:20:00";"OO04";"JF94VYA88954";2.8
"AIN2432934";"2020-11-04 22:06:00";"OO03";"AY38OQF67603";2.8
"AIN9957750";"2020-01-07 08:18:00";"KO06";"YL27IFD65117";3.1
"AIO8418471";"2022-05-04 11:47:00";"EG00";"QU94IGC75528";2.8
"AIP0093632";"2021-06-07 13:44:00";"KO05";"WY00MLL63827";3.1
"AIP0845253";"2020-11-03 09:03:00";"NE05";"LC72NRN52084";2.2
"AIP6058944";"2019-11-11 14:49:00";"EG07";"EC02LZC49528";2.8
"AIP9144210";"2020-10-26 20:38:00";"GF00";"MA30QLI76818";2.5
"AIQ1169867";"2020-04-11 14:50:00";"NE16";"QH15HWX24570";2.0
"AIQ4109846";"2019-12-07 16:18:00";"MR05";"XV91YMP27722";2.5
"AIR2488773";"2020-11-05 01:59:00";"EG10";"DW44ZOO26361";2.5
"AIR7157244";"2021-06-04 18:39:00";"NE12";"IA29IQS63679";1.0
"AIS1517116";"2022-01-03 04:02:00";"EG10";"DW44ZOO26361";2.5
"AIS2494975";"2019-05-04 02:21:00";"GF00";"SL09NOT64494";2.5
"AIS3590219";"2023-02-03 10:48:00";"GF00";"UF84JOS00561";2.8
"AIS9578712";"2021-09-11 04:29:00";"MR02";"TZ48CCW54765";1.0
"AIT0112981";"2019-12-02 13:15:00";"MR04";"QH15HWX24570";3.1
"AIT1246540";"2020-10-03 16:25:00";"GF00";"WU78BMX13511";1.0
"AIT5532813";"2021-09-06 09:38:00";"EG01";"IW53OQE31439";2.8
"AIU6198052";"2022-06-02 09:30:00";"KO00";"YX66XYW62640";1.0
"AIV9670664";"2022-09-08 00:11:00";"AO04";"MX39VOS38645";2.8
"AIW1209539";"2019-04-02 15:18:00";"NE07";"NY14GZR94632";2.8
"AIW5742126";"2021-08-02 01:15:00";"NE12";"YX66XYW62640";2.5
"AIW6731427";"2020-09-01 08:12:00";"OO01";"DP11ENT03275";2.5
"AIX6161945";"2022-06-03 11:48:00";"KO02";"QO77TFN61853";2.2
"AIZ3709005";"2020-02-06 00:47:00";"KO08";"KB55KTM48860";2.5
"AIZ5514157";"2021-06-08 03:39:00";"OO10";"EM54HQI58682";1.25
"AJA1395980";"2020-09-04 15:00:00";"KO01";"ED51EWW52190";2.8
"AJA2384004";"2021-01-05 10:25:00";"OO13";"LC72NRN52084";3.1
"AJA8801383";"2019-02-11 00:49:00";"GF00";"UF84JOS00561";2.8
"AJB4007132";"2019-03-01 08:51:00";"AO18";"MX39VOS38645";2.8
"AJB4847710";"2021-12-05 04:27:00";"OO10";"WU78BMX13511";2.0
"AJB5136991";"2020-07-09 12:15:00";"GF00";"BY85QGR11636";2.5
"AJB5922109";"2022-02-03 08:44:00";"AO12";"DV04FQL29609";3.1
"AJC3680492";"2020-10-07 08:00:00";"EG11";"TE24LCO18661";1.25
"AJC5296191";"2021-04-09 05:48:00";"AO10";"OC94ASJ72024";1.0
"AJD1638079";"2023-01-07 04:32:00";"NE16";"IA29IQS63679";1.0
"AJD4778860";"2020-08-07 19:05:00";"AO15";"LG64ARC91224";13.0
"AJE8596894";"2019-03-06 06:47:00";"MR03";"BM25PHF40639";1.0
"AJF6238838";"2022-03-06 00:10:00";"MR08";"NZ35XLQ89678";2.5
"AJG3064174";"2019-11-03 15:13:00";"AO19";"BZ76ROL87339";1.0
"AJH3094857";"2019-09-10 21:52:00";"EG02";"VL67TFO75321";13.0
"AJH4708674";"2020-03-05 08:05:00";"OO09";"EM54HQI58682";2.8
"AJH6790672";"2020-10-09 09:52:00";"OO03";"YX66XYW62640";2.0
"AJJ4607909";"2020-11-07 08:33:00";"AO02";"SY96JDQ97089";2.8
"AJJ6113518";"2019-05-04 09:55:00";"GF00";"IO09FGE68100";2.8
"AJJ7574694";"2019-08-01 21:02:00";"OO02";"HE38BQH01623";1.5
"AJK2790618";"2020-03-09 15:53:00";"GF00";"WU78BMX13511";1.0
"AJL2411602";"2022-03-04 16:10:00";"EG07";"MX39VOS38645";3.1
"AJM4757680";"2019-12-04 17:32:00";"GF00";"BY85QGR11636";2.5
"AJM5119404";"2021-01-04 05:27:00";"NE10";"FY47TUN40300";1.0
"AJN4355989";"2023-01-05 08:06:00";"EG08";"EC02LZC49528";2.8
"AJN4712981";"2020-10-05 07:31:00";"GF00";"PF04UCA93312";3.1
"AJO4024041";"2019-03-04 05:18:00";"EG04";"WY00MLL63827";2.5
"AJO7667696";"2023-04-01 08:41:00";"KO06";"ZY93PCY41868";1.5
"AJO8387368";"2021-04-08 23:51:00";"OO10";"XV40HUQ04740";1.0
"AJQ0300070";"2022-12-08 23:04:00";"OO12";"QX75YWC61835";2.5
"AJQ4038130";"2019-04-10 15:25:00";"OO09";"SU00RDZ36214";1.5
"AJQ5565389";"2019-10-30 16:41:00";"OO13";"VJ92OYV94295";2.5
"AJQ6784460";"2020-12-28 08:57:00";"GF00";"PF04UCA93312";3.1
"AJR3162207";"2023-01-07 20:30:00";"AO08";"HT62RDI04611";2.8
"AJR3624025";"2021-12-01 11:35:00";"NE14";"NY14GZR94632";2.8
"AJR9553557";"2021-09-02 21:33:00";"NE15";"OY94SZK34436";2.5
"AJS2218303";"2019-04-03 15:41:00";"AO03";"YL27IFD65117";2.8
"AJS2339559";"2021-04-09 20:48:00";"MR01";"HE38BQH01623";2.8
"AJS2429812";"2022-02-01 05:32:00";"NE03";"PD45WOT56494";2.0
"AJS3079211";"2021-04-09 07:07:00";"AO19";"SU00RDZ36214";2.8
"AJS3250912";"2021-06-07 09:32:00";"KO09";"QO77TFN61853";2.2
"AJS6070732";"2020-05-04 19:39:00";"AO11";"BM25PHF40639";13.0
"AJS8579515";"2021-10-03 22:50:00";"EG07";"TV81MAQ99005";2.8
"AJT2443933";"2021-10-08 04:33:00";"OO07";"EM54HQI58682";2.8
"AJT4796350";"2019-12-23 14:42:00";"NE13";"NZ35XLQ89678";1.5
"AJU1447870";"2020-09-04 07:47:00";"KO04";"IN99SEN20660";1.25
"AJU2209539";"2020-03-04 13:25:00";"KO06";"BK77KNV91142";2.2
"AJU3251810";"2021-04-11 07:41:00";"AO12";"PE73VJU23485";2.8
"AJV0003034";"2021-06-01 17:12:00";"MR04";"AT19HLV57173";2.2
"AJV6055977";"2020-04-06 01:40:00";"EG09";"IN99SEN20660";2.8
"AJV7165129";"2019-10-18 04:12:00";"EG06";"XE59BZM26378";2.5
"AJW1949747";"2019-09-11 16:32:00";"OO05";"LC72NRN52084";3.1
"AJW4868724";"2020-02-02 14:55:00";"GF00";"UF84JOS00561";2.8
"AJX2141806";"2023-05-08 12:54:00";"NE04";"OC94ASJ72024";1.5
"AJX6093275";"2020-11-01 13:33:00";"KO07";"QO77TFN61853";2.2
"AJX7568702";"2021-06-08 13:06:00";"AO07";"LC72NRN52084";2.8
"AJY2316807";"2019-05-02 04:46:00";"AO19";"BZ76ROL87339";1.0
"AJY5442438";"2019-02-02 06:03:00";"OO07";"IC95TLY24827";2.0
"AJY9412923";"2020-02-03 17:47:00";"EG08";"YH66OKD41942";1.5
"AJY9920844";"2021-03-02 06:54:00";"NE11";"PM58XHX45588";1.5
"AJZ6605604";"2019-10-14 07:57:00";"NE12";"TE24LCO18661";2.5
"AJZ7650648";"2021-11-12 15:30:00";"AO12";"LG64ARC91224";13.0
"AKA2723428";"2019-09-07 12:28:00";"AO04";"MQ65WJJ60020";2.8
"AKB2460140";"2020-03-05 03:35:00";"OO08";"QR03XCJ37459";2.8
"AKB6186253";"2022-10-04 02:57:00";"MR06";"EZ65FLV39493";2.8
"AKB6374460";"2021-06-03 07:46:00";"OO07";"LC72NRN52084";3.1
"AKB8688062";"2022-05-08 19:55:00";"GF00";"WU78BMX13511";1.0
"AKC5991759";"2020-08-04 19:30:00";"OO01";"AY38OQF67603";2.8
"AKC6834186";"2021-04-09 10:12:00";"GF00";"CK97FAU13897";2.5
"AKC6912791";"2021-04-10 18:24:00";"OO06";"LC72NRN52084";3.1
"AKC8089693";"2019-10-18 03:44:00";"OO13";"RK48BOP88344";2.8
"AKD4437702";"2020-04-02 15:23:00";"OO09";"ZY93PCY41868";2.2
"AKE5848891";"2019-10-02 08:53:00";"EG08";"QO77TFN61853";2.8
"AKE7351315";"2019-06-10 11:46:00";"AO05";"BZ76ROL87339";1.0
"AKF1650174";"2023-06-09 03:16:00";"EG02";"CM15YCB60994";2.0
"AKF3245132";"2022-08-03 03:07:00";"MR01";"UA13YTK28483";3.1
"AKF4840380";"2020-09-09 02:46:00";"EG09";"TE24LCO18661";1.25
"AKG3464577";"2019-11-12 17:53:00";"KO05";"JO50FSF60755";2.2
"AKG3552256";"2020-12-24 03:11:00";"MR02";"WY00MLL63827";1.5
"AKG7414553";"2021-09-02 18:29:00";"OO12";"VJ92OYV94295";2.5
"AKG9728702";"2020-08-09 09:40:00";"EG07";"IX01MVL33676";2.0
"AKH5088292";"2020-05-08 21:58:00";"KO02";"RV87TIY76692";2.5
"AKI0919186";"2021-09-06 15:05:00";"EG00";"PF04UCA93312";2.2
"AKI1785545";"2021-12-07 23:45:00";"KO03";"QW79CHL42244";2.8
"AKI2765651";"2021-11-08 09:17:00";"NE13";"PM58XHX45588";1.5
"AKI4992470";"2019-05-12 23:02:00";"MR08";"HR53SRO94328";13.0
"AKI8794208";"2020-12-04 20:47:00";"EG10";"IN99SEN20660";2.8
"AKI9540903";"2019-12-21 16:44:00";"KO07";"HW75BKT77773";2.2
"AKJ5235405";"2019-03-02 00:15:00";"NE06";"XV91YMP27722";1.5
"AKJ7242244";"2020-08-06 23:04:00";"EG10";"VL67TFO75321";2.2
"AKK1895817";"2019-07-12 09:19:00";"KO03";"ZY93PCY41868";1.5
"AKK4362388";"2020-11-19 21:29:00";"AO03";"HT62RDI04611";2.8
"AKL1531501";"2020-08-01 06:37:00";"MR04";"XV91YMP27722";2.5
"AKL5544463";"2020-11-30 19:18:00";"GF00";"BY85QGR11636";2.5
"AKM0623313";"2020-06-06 18:45:00";"AO09";"PE73VJU23485";2.8
"AKM0655472";"2021-09-02 06:27:00";"AO06";"BI87HYL81972";2.8
"AKM1851510";"2019-12-15 08:24:00";"NE15";"BK77KNV91142";2.8
"AKM3368827";"2022-01-03 01:24:00";"MR05";"QH15HWX24570";3.1
"AKM9174537";"2020-01-12 08:12:00";"AO11";"UO75YNW62238";2.8
"AKN3336726";"2021-10-05 15:07:00";"NE08";"DO24BCW15511";1.5
"AKN4315665";"2021-02-02 23:17:00";"OO12";"AY38OQF67603";2.8
"AKO1683295";"2021-06-08 07:11:00";"AO00";"BZ76ROL87339";1.0
"AKO6751208";"2023-04-01 22:39:00";"MR02";"UA13YTK28483";2.8
"AKP0974698";"2020-01-02 12:20:00";"OO03";"EM54HQI58682";2.8
"AKQ2407044";"2021-05-06 12:52:00";"AO08";"OY94SZK34436";2.8
"AKQ3999694";"2020-08-03 08:52:00";"MR02";"RR73DWB65452";1.25
"AKQ6022254";"2021-12-04 03:17:00";"KO08";"ZY93PCY41868";2.0
"AKQ7716258";"2021-02-01 13:57:00";"OO04";"VJ92OYV94295";2.5
"AKS2559992";"2019-12-17 04:24:00";"AO16";"KW50MJG67260";2.8
"AKT7237224";"2020-11-09 17:24:00";"KO07";"KB55KTM48860";2.5
"AKT7890344";"2022-02-07 22:00:00";"KO06";"QO77TFN61853";2.2
"AKU0236640";"2019-03-08 02:19:00";"MR08";"XV91YMP27722";2.5
"AKU3014562";"2019-08-03 20:18:00";"OO04";"QO68DIC93032";2.2
"AKU3629316";"2019-10-27 17:13:00";"GF00";"IO09FGE68100";2.8
"AKU3641781";"2021-12-05 15:15:00";"KO04";"ED51EWW52190";2.8
"AKU3993704";"2020-09-06 07:29:00";"EG07";"XE59BZM26378";2.5
"AKU6014392";"2022-05-05 21:07:00";"MR00";"TE24LCO18661";1.0
"AKV1454498";"2021-11-09 13:20:00";"EG12";"CM15YCB60994";2.0
"AKV1672094";"2022-04-09 06:20:00";"OO13";"LC72NRN52084";3.1
"AKV8630252";"2019-04-07 00:09:00";"EG06";"DW44ZOO26361";2.5
"AKV8751210";"2021-04-05 00:14:00";"OO01";"XV40HUQ04740";1.0
"AKW3197346";"2020-10-12 15:17:00";"NE05";"PD45WOT56494";2.0
"AKW5114505";"2020-05-08 17:50:00";"MR02";"HE38BQH01623";2.8
"AKW7713512";"2020-06-05 21:57:00";"AO09";"BZ76ROL87339";1.0
"AKX3085008";"2019-10-04 00:06:00";"OO13";"RK48BOP88344";2.8
"AKX4511354";"2020-03-12 17:46:00";"AO03";"BM25PHF40639";13.0
"AKX4610426";"2021-11-09 04:45:00";"MR01";"HA82SCK64299";1.5
"AKY4686035";"2020-05-03 16:46:00";"AO08";"OC94ASJ72024";2.8
"AKY7117450";"2022-03-02 19:29:00";"GF00";"SL09NOT64494";2.5
"AKY8330993";"2022-03-04 03:33:00";"KO08";"UO75YNW62238";2.8
"AKZ0954074";"2022-12-03 20:52:00";"EG08";"JD78PQD35395";1.5
"AKZ6798019";"2022-05-05 14:57:00";"KO06";"ED51EWW52190";2.8
"AKZ7975764";"2020-12-02 05:23:00";"KO05";"BI87HYL81972";2.8
"ALA1880771";"2022-03-06 15:55:00";"GF00";"CP56DAO45598";2.8
"ALA8076971";"2019-12-08 19:25:00";"OO03";"VJ92OYV94295";2.5
"ALB1212303";"2022-09-09 18:40:00";"KO07";"JO50FSF60755";2.2
"ALC0491977";"2020-03-03 18:14:00";"OO06";"JF94VYA88954";2.8
"ALC2009960";"2020-12-17 23:51:00";"AO00";"RR98KQE80731";2.8
"ALC2841711";"2021-11-09 07:49:00";"KO04";"DO24BCW15511";1.25
"ALC3267142";"2019-10-04 09:16:00";"GF00";"MP14WFM40909";2.8
"ALC9678800";"2019-07-04 09:22:00";"AO02";"YL27IFD65117";2.0
"ALD3734931";"2019-11-07 19:20:00";"MR07";"IZ65WAT29135";2.0
"ALD5327890";"2022-05-09 02:56:00";"AO05";"PE73VJU23485";2.8
"ALE0184397";"2021-10-02 21:09:00";"EG06";"XE59BZM26378";2.5
"ALE1352796";"2020-09-03 06:39:00";"GF00";"CK97FAU13897";2.5
"ALE6246478";"2020-10-28 11:10:00";"EG01";"NZ35XLQ89678";1.25
"ALF8261200";"2020-12-07 14:51:00";"KO06";"QO77TFN61853";2.2
"ALG0813590";"2022-04-08 23:25:00";"AO06";"DP11ENT03275";3.1
"ALG3610081";"2019-12-14 19:33:00";"KO00";"QW79CHL42244";2.8
"ALI4994500";"2022-07-01 20:59:00";"AO13";"BM25PHF40639";13.0
"ALI7972034";"2021-01-05 20:29:00";"MR06";"SY96JDQ97089";2.0
"ALJ1764052";"2020-04-08 08:33:00";"GF00";"PF04UCA93312";3.1
"ALJ4903704";"2022-08-05 15:03:00";"NE01";"NZ35XLQ89678";1.5
"ALJ5611940";"2019-12-24 17:00:00";"NE12";"KW50MJG67260";1.25
"ALK5638530";"2022-06-03 17:45:00";"AO10";"CR31GMR97972";2.8
"ALK6277202";"2021-07-03 06:20:00";"NE01";"QP02SYE47964";2.8
"ALK6362289";"2020-09-09 16:56:00";"EG11";"SL09NOT64494";2.2
"ALL6790991";"2020-05-05 10:38:00";"NE02";"NO82BAX82566";3.1
"ALN5487767";"2020-07-04 14:38:00";"AO05";"LG64ARC91224";13.0
"ALO5045677";"2020-02-02 16:58:00";"MR06";"QH15HWX24570";3.1
"ALO7361454";"2022-04-05 09:30:00";"KO09";"BY85QGR11636";2.8
"ALO7385997";"2019-09-06 23:50:00";"GF00";"BY85QGR11636";2.5
"ALO8475894";"2022-06-01 21:15:00";"EG05";"IC95TLY24827";2.5
"ALO8961671";"2020-12-19 21:03:00";"NE11";"EV77EDV52985";1.0
"ALP5545042";"2019-12-13 19:48:00";"OO04";"IC95TLY24827";2.0
"ALP7307968";"2019-09-12 05:54:00";"AO00";"HT62RDI04611";2.8
"ALQ0412411";"2022-01-07 18:51:00";"MR07";"XV91YMP27722";2.5
"ALQ6522539";"2020-10-03 01:44:00";"NE08";"FY47TUN40300";1.0
"ALR2907279";"2021-01-09 10:24:00";"EG09";"CM15YCB60994";2.0
"ALR3930898";"2022-01-01 14:51:00";"OO01";"JF94VYA88954";2.8
"ALR7374710";"2019-05-10 12:30:00";"GF00";"PF04UCA93312";3.1
"ALS6458361";"2020-07-03 02:40:00";"MR01";"MQ65WJJ60020";2.5
"ALS6856177";"2021-10-07 19:16:00";"EG06";"TV81MAQ99005";2.8
"ALT5202678";"2019-10-31 17:31:00";"GF00";"LM86GYO69819";2.8
"ALU0844733";"2021-01-05 22:07:00";"EG02";"TE24LCO18661";1.25
"ALU3105791";"2019-07-02 17:53:00";"GF00";"CK97FAU13897";2.5
"ALU4815512";"2019-05-06 05:36:00";"EG02";"CM15YCB60994";2.0
"ALU8820038";"2020-12-04 23:39:00";"GF00";"SL09NOT64494";2.5
"ALW6869118";"2021-06-07 22:32:00";"AO17";"BZ76ROL87339";1.0
"ALX3990336";"2020-01-09 22:15:00";"AO03";"TV81MAQ99005";2.8
"ALX7572732";"2020-10-11 07:13:00";"MR08";"HE38BQH01623";2.8
"ALX7979538";"2020-12-19 00:00:00";"MR08";"CM15YCB60994";2.8
"ALX8155181";"2023-04-04 13:43:00";"KO02";"ZY93PCY41868";1.5
"ALY3238056";"2020-11-15 16:21:00";"EG01";"CM15YCB60994";2.0
"ALY4267674";"2019-10-25 15:13:00";"NE10";"IA29IQS63679";1.0
"ALZ4851218";"2022-04-02 15:54:00";"MR03";"QN23UHH39091";2.8
"ALZ9883247";"2023-01-05 14:47:00";"OO00";"IW53OQE31439";1.5
"AMA1360638";"2021-06-05 01:25:00";"KO01";"KB55KTM48860";2.5
"AMA1465987";"2022-03-09 03:35:00";"AO15";"LG64ARC91224";13.0
"AMA2213458";"2023-02-07 22:27:00";"AO05";"BZ76ROL87339";1.0
"AMA3155781";"2021-04-05 05:43:00";"KO01";"EV77EDV52985";2.2
"AMA3436639";"2023-06-05 16:32:00";"NE00";"PM58XHX45588";1.5
"AMA7236205";"2021-10-01 06:37:00";"AO13";"UP28MBM38391";2.8
"AMA8803405";"2021-06-11 14:33:00";"KO01";"VX68BAR38623";3.1
"AMB3467522";"2020-11-05 08:48:00";"EG01";"EC02LZC49528";2.8
